"google_product_category","vehicle_fulfillment","VIN","id","store_code","image_link","additional_image_link","link_template","link","price","vehicle_msrp","condition","certified_pre-owned","brand","model","trim","year","mileage","color"
"916","in-store","3GNKBCRS8MS553154","2137652854","","https://cdn.getauto.com/photos/3/156863/1s/3GNKBCRS8MS553154-1s.jpg","https://cdn.getauto.com/photos/3/156863/2c/3GNKBCRS8MS553154-2c.jpg,https://cdn.getauto.com/photos/3/156863/3c/3GNKBCRS8MS553154-3c.jpg,https://cdn.getauto.com/photos/3/156863/4c/3GNKBCRS8MS553154-4c.jpg,https://cdn.getauto.com/photos/3/156863/5c/3GNKBCRS8MS553154-5c.jpg,https://cdn.getauto.com/photos/3/156863/6c/3GNKBCRS8MS553154-6c.jpg,https://cdn.getauto.com/photos/3/156863/7c/3GNKBCRS8MS553154-7c.jpg,https://cdn.getauto.com/photos/3/156863/8c/3GNKBCRS8MS553154-8c.jpg,https://cdn.getauto.com/photos/3/156863/9c/3GNKBCRS8MS553154-9c.jpg,https://cdn.getauto.com/photos/3/156863/10c/3GNKBCRS8MS553154-10c.jpg,https://cdn.getauto.com/photos/3/156863/11c/3GNKBCRS8MS553154-11c.jpg","https://www.schmittchevrolet.com/VehicleDetails/3GNKBCRS8MS553154&store={store_code}","https://www.schmittchevrolet.com/VehicleDetails/3GNKBCRS8MS553154","27290.00 USD","","used","no","Chevrolet","Blazer","LT","2021","29075 Miles","Summit White"
"916","in-store","KNDJ23AU0N7833393","2137652855","","https://cdn.getauto.com/photos/3/156863/1s/KNDJ23AU0N7833393-1s.jpg","https://cdn.getauto.com/photos/3/156863/2c/KNDJ23AU0N7833393-2c.jpg,https://cdn.getauto.com/photos/3/156863/3c/KNDJ23AU0N7833393-3c.jpg,https://cdn.getauto.com/photos/3/156863/4c/KNDJ23AU0N7833393-4c.jpg,https://cdn.getauto.com/photos/3/156863/5c/KNDJ23AU0N7833393-5c.jpg,https://cdn.getauto.com/photos/3/156863/6c/KNDJ23AU0N7833393-6c.jpg,https://cdn.getauto.com/photos/3/156863/7c/KNDJ23AU0N7833393-7c.jpg,https://cdn.getauto.com/photos/3/156863/8c/KNDJ23AU0N7833393-8c.jpg,https://cdn.getauto.com/photos/3/156863/9c/KNDJ23AU0N7833393-9c.jpg,https://cdn.getauto.com/photos/3/156863/10c/KNDJ23AU0N7833393-10c.jpg,https://cdn.getauto.com/photos/3/156863/11c/KNDJ23AU0N7833393-11c.jpg","https://www.schmittchevrolet.com/VehicleDetails/KNDJ23AU0N7833393&store={store_code}","https://www.schmittchevrolet.com/VehicleDetails/KNDJ23AU0N7833393","20490.00 USD","","used","no","Kia","Soul","LX","2022","3780 Miles","Gravity Gray"
"916","in-store","MAJ3S2GE5LC353573","2137668399","","https://cdn.getauto.com/photos/3/156863/1s/MAJ3S2GE5LC353573-1s.jpg","https://cdn.getauto.com/photos/3/156863/2c/MAJ3S2GE5LC353573-2c.jpg,https://cdn.getauto.com/photos/3/156863/3c/MAJ3S2GE5LC353573-3c.jpg,https://cdn.getauto.com/photos/3/156863/4c/MAJ3S2GE5LC353573-4c.jpg,https://cdn.getauto.com/photos/3/156863/5c/MAJ3S2GE5LC353573-5c.jpg,https://cdn.getauto.com/photos/3/156863/6c/MAJ3S2GE5LC353573-6c.jpg,https://cdn.getauto.com/photos/3/156863/7c/MAJ3S2GE5LC353573-7c.jpg,https://cdn.getauto.com/photos/3/156863/8c/MAJ3S2GE5LC353573-8c.jpg,https://cdn.getauto.com/photos/3/156863/9c/MAJ3S2GE5LC353573-9c.jpg,https://cdn.getauto.com/photos/3/156863/10c/MAJ3S2GE5LC353573-10c.jpg,https://cdn.getauto.com/photos/3/156863/11c/MAJ3S2GE5LC353573-11c.jpg","https://www.schmittchevrolet.com/VehicleDetails/MAJ3S2GE5LC353573&store={store_code}","https://www.schmittchevrolet.com/VehicleDetails/MAJ3S2GE5LC353573","16590.00 USD","","used","no","Ford","EcoSport","SE","2020","38607 Miles","White Platinum"
"916","in-store","1G1FG1R78G0136858","2137675782","","https://cdn.getauto.com/photos/3/156863/1s/1G1FG1R78G0136858-1s.jpg","https://cdn.getauto.com/photos/3/156863/2c/1G1FG1R78G0136858-2c.jpg,https://cdn.getauto.com/photos/3/156863/3c/1G1FG1R78G0136858-3c.jpg,https://cdn.getauto.com/photos/3/156863/4c/1G1FG1R78G0136858-4c.jpg,https://cdn.getauto.com/photos/3/156863/5c/1G1FG1R78G0136858-5c.jpg,https://cdn.getauto.com/photos/3/156863/6c/1G1FG1R78G0136858-6c.jpg,https://cdn.getauto.com/photos/3/156863/7c/1G1FG1R78G0136858-7c.jpg,https://cdn.getauto.com/photos/3/156863/8c/1G1FG1R78G0136858-8c.jpg,https://cdn.getauto.com/photos/3/156863/9c/1G1FG1R78G0136858-9c.jpg,https://cdn.getauto.com/photos/3/156863/10c/1G1FG1R78G0136858-10c.jpg,https://cdn.getauto.com/photos/3/156863/11c/1G1FG1R78G0136858-11c.jpg","https://www.schmittchevrolet.com/VehicleDetails/1G1FG1R78G0136858&store={store_code}","https://www.schmittchevrolet.com/VehicleDetails/1G1FG1R78G0136858","28390.00 USD","","used","no","Chevrolet","Camaro","SS","2016","65294 Miles","Black"
"916","in-store","3FMCR9C62RRE01291","2137675784","","https://cdn.getauto.com/photos/3/156863/1s/3FMCR9C62RRE01291-1s.jpg","https://cdn.getauto.com/photos/3/156863/2c/3FMCR9C62RRE01291-2c.jpg,https://cdn.getauto.com/photos/3/156863/3c/3FMCR9C62RRE01291-3c.jpg,https://cdn.getauto.com/photos/3/156863/4c/3FMCR9C62RRE01291-4c.jpg,https://cdn.getauto.com/photos/3/156863/5c/3FMCR9C62RRE01291-5c.jpg,https://cdn.getauto.com/photos/3/156863/6c/3FMCR9C62RRE01291-6c.jpg,https://cdn.getauto.com/photos/3/156863/7c/3FMCR9C62RRE01291-7c.jpg,https://cdn.getauto.com/photos/3/156863/8c/3FMCR9C62RRE01291-8c.jpg,https://cdn.getauto.com/photos/3/156863/9c/3FMCR9C62RRE01291-9c.jpg,https://cdn.getauto.com/photos/3/156863/10c/3FMCR9C62RRE01291-10c.jpg,https://cdn.getauto.com/photos/3/156863/11c/3FMCR9C62RRE01291-11c.jpg","https://www.schmittchevrolet.com/VehicleDetails/3FMCR9C62RRE01291&store={store_code}","https://www.schmittchevrolet.com/VehicleDetails/3FMCR9C62RRE01291","35690.00 USD","","used","no","Ford","Bronco Sport","Outer Banks","2024","1269 Miles","Desert Sand"
"916","in-store","1GCPYDEK4LZ193228","2137682972","","https://cdn.getauto.com/photos/3/156863/1s/1GCPYDEK4LZ193228-1s.jpg","https://cdn.getauto.com/photos/3/156863/2c/1GCPYDEK4LZ193228-2c.jpg,https://cdn.getauto.com/photos/3/156863/3c/1GCPYDEK4LZ193228-3c.jpg,https://cdn.getauto.com/photos/3/156863/4c/1GCPYDEK4LZ193228-4c.jpg,https://cdn.getauto.com/photos/3/156863/5c/1GCPYDEK4LZ193228-5c.jpg,https://cdn.getauto.com/photos/3/156863/6c/1GCPYDEK4LZ193228-6c.jpg,https://cdn.getauto.com/photos/3/156863/7c/1GCPYDEK4LZ193228-7c.jpg,https://cdn.getauto.com/photos/3/156863/8c/1GCPYDEK4LZ193228-8c.jpg,https://cdn.getauto.com/photos/3/156863/9c/1GCPYDEK4LZ193228-9c.jpg,https://cdn.getauto.com/photos/3/156863/10c/1GCPYDEK4LZ193228-10c.jpg,https://cdn.getauto.com/photos/3/156863/11c/1GCPYDEK4LZ193228-11c.jpg","https://www.schmittchevrolet.com/VehicleDetails/1GCPYDEK4LZ193228&store={store_code}","https://www.schmittchevrolet.com/VehicleDetails/1GCPYDEK4LZ193228","34790.00 USD","","used","yes","Chevrolet","Silverado 1500","LT","2020","21974 Miles","Black"
"916","in-store","1GC4YTEY6RF386914","2137684870","","https://cdn.getauto.com/photos/3/156863/1c/1GC4YTEY6RF386914-1c.jpg","https://cdn.getauto.com/photos/3/156863/2c/1GC4YTEY6RF386914-2c.jpg,https://cdn.getauto.com/photos/3/156863/3c/1GC4YTEY6RF386914-3c.jpg,https://cdn.getauto.com/photos/3/156863/4c/1GC4YTEY6RF386914-4c.jpg,https://cdn.getauto.com/photos/3/156863/5c/1GC4YTEY6RF386914-5c.jpg,https://cdn.getauto.com/photos/3/156863/6c/1GC4YTEY6RF386914-6c.jpg,https://cdn.getauto.com/photos/3/156863/7c/1GC4YTEY6RF386914-7c.jpg,https://cdn.getauto.com/photos/3/156863/8c/1GC4YTEY6RF386914-8c.jpg,https://cdn.getauto.com/photos/3/156863/9c/1GC4YTEY6RF386914-9c.jpg,https://cdn.getauto.com/photos/3/156863/10c/1GC4YTEY6RF386914-10c.jpg,https://cdn.getauto.com/photos/3/156863/11c/1GC4YTEY6RF386914-11c.jpg","https://www.schmittchevrolet.com/VehicleDetails/1GC4YTEY6RF386914&store={store_code}","https://www.schmittchevrolet.com/VehicleDetails/1GC4YTEY6RF386914","73040.00 USD","73040.00 USD","new","no","Chevrolet","Silverado 3500HD","LT","2024","0 Miles","Summit White"
"916","in-store","3GCUDFED9RG346870","2137693342","","https://cdn.getauto.com/photos/3/156863/1c/3GCUDFED9RG346870-1c.jpg","https://cdn.getauto.com/photos/3/156863/2c/3GCUDFED9RG346870-2c.jpg,https://cdn.getauto.com/photos/3/156863/3c/3GCUDFED9RG346870-3c.jpg,https://cdn.getauto.com/photos/3/156863/4c/3GCUDFED9RG346870-4c.jpg,https://cdn.getauto.com/photos/3/156863/5c/3GCUDFED9RG346870-5c.jpg,https://cdn.getauto.com/photos/3/156863/6c/3GCUDFED9RG346870-6c.jpg,https://cdn.getauto.com/photos/3/156863/7c/3GCUDFED9RG346870-7c.jpg,https://cdn.getauto.com/photos/3/156863/8c/3GCUDFED9RG346870-8c.jpg,https://cdn.getauto.com/photos/3/156863/9c/3GCUDFED9RG346870-9c.jpg,https://cdn.getauto.com/photos/3/156863/10c/3GCUDFED9RG346870-10c.jpg,https://cdn.getauto.com/photos/3/156863/11c/3GCUDFED9RG346870-11c.jpg","https://www.schmittchevrolet.com/VehicleDetails/3GCUDFED9RG346870&store={store_code}","https://www.schmittchevrolet.com/VehicleDetails/3GCUDFED9RG346870","66115.00 USD","66865.00 USD","new","no","Chevrolet","Silverado 1500","LT Trail Boss","2024","0 Miles","Summit White"
"916","in-store","3GCUDFED0RG349611","2137693344","","https://cdn.getauto.com/photos/3/156863/1c/3GCUDFED0RG349611-1c.jpg","https://cdn.getauto.com/photos/3/156863/2c/3GCUDFED0RG349611-2c.jpg,https://cdn.getauto.com/photos/3/156863/3c/3GCUDFED0RG349611-3c.jpg,https://cdn.getauto.com/photos/3/156863/4c/3GCUDFED0RG349611-4c.jpg,https://cdn.getauto.com/photos/3/156863/5c/3GCUDFED0RG349611-5c.jpg,https://cdn.getauto.com/photos/3/156863/6c/3GCUDFED0RG349611-6c.jpg,https://cdn.getauto.com/photos/3/156863/7c/3GCUDFED0RG349611-7c.jpg,https://cdn.getauto.com/photos/3/156863/8c/3GCUDFED0RG349611-8c.jpg,https://cdn.getauto.com/photos/3/156863/9c/3GCUDFED0RG349611-9c.jpg,https://cdn.getauto.com/photos/3/156863/10c/3GCUDFED0RG349611-10c.jpg,https://cdn.getauto.com/photos/3/156863/11c/3GCUDFED0RG349611-11c.jpg","https://www.schmittchevrolet.com/VehicleDetails/3GCUDFED0RG349611&store={store_code}","https://www.schmittchevrolet.com/VehicleDetails/3GCUDFED0RG349611","","","new","no","Chevrolet","Silverado 1500","LT Trail Boss","2024","0 Miles","Black"
"916","in-store","1GNSKGKT1PR408667","2137693347","","https://cdn.getauto.com/photos/3/156863/1s/1GNSKGKT1PR408667-1s.jpg","https://cdn.getauto.com/photos/3/156863/2c/1GNSKGKT1PR408667-2c.jpg,https://cdn.getauto.com/photos/3/156863/3c/1GNSKGKT1PR408667-3c.jpg,https://cdn.getauto.com/photos/3/156863/4c/1GNSKGKT1PR408667-4c.jpg,https://cdn.getauto.com/photos/3/156863/5c/1GNSKGKT1PR408667-5c.jpg,https://cdn.getauto.com/photos/3/156863/6c/1GNSKGKT1PR408667-6c.jpg,https://cdn.getauto.com/photos/3/156863/7c/1GNSKGKT1PR408667-7c.jpg,https://cdn.getauto.com/photos/3/156863/8c/1GNSKGKT1PR408667-8c.jpg,https://cdn.getauto.com/photos/3/156863/9c/1GNSKGKT1PR408667-9c.jpg,https://cdn.getauto.com/photos/3/156863/10c/1GNSKGKT1PR408667-10c.jpg,https://cdn.getauto.com/photos/3/156863/11c/1GNSKGKT1PR408667-11c.jpg","https://www.schmittchevrolet.com/VehicleDetails/1GNSKGKT1PR408667&store={store_code}","https://www.schmittchevrolet.com/VehicleDetails/1GNSKGKT1PR408667","76990.00 USD","","used","no","Chevrolet","Suburban","High Country","2023","14433 Miles","Black"
"916","in-store","1C4BJWCG8HL638623","2137693348","","https://cdn.getauto.com/photos/3/156863/1s/1C4BJWCG8HL638623-1s.jpg","https://cdn.getauto.com/photos/3/156863/2c/1C4BJWCG8HL638623-2c.jpg,https://cdn.getauto.com/photos/3/156863/3c/1C4BJWCG8HL638623-3c.jpg,https://cdn.getauto.com/photos/3/156863/4c/1C4BJWCG8HL638623-4c.jpg,https://cdn.getauto.com/photos/3/156863/5c/1C4BJWCG8HL638623-5c.jpg,https://cdn.getauto.com/photos/3/156863/6c/1C4BJWCG8HL638623-6c.jpg,https://cdn.getauto.com/photos/3/156863/7c/1C4BJWCG8HL638623-7c.jpg,https://cdn.getauto.com/photos/3/156863/8c/1C4BJWCG8HL638623-8c.jpg,https://cdn.getauto.com/photos/3/156863/9c/1C4BJWCG8HL638623-9c.jpg,https://cdn.getauto.com/photos/3/156863/10c/1C4BJWCG8HL638623-10c.jpg,https://cdn.getauto.com/photos/3/156863/11c/1C4BJWCG8HL638623-11c.jpg","https://www.schmittchevrolet.com/VehicleDetails/1C4BJWCG8HL638623&store={store_code}","https://www.schmittchevrolet.com/VehicleDetails/1C4BJWCG8HL638623","29990.00 USD","","used","no","Jeep","Wrangler","Rubicon","2017","40971 Miles","Black Clearcoat"
"916","in-store","3GNAXUEV6NL302454","2137693350","","https://cdn.getauto.com/photos/3/156863/1s/3GNAXUEV6NL302454-1s.jpg","https://cdn.getauto.com/photos/3/156863/2c/3GNAXUEV6NL302454-2c.jpg,https://cdn.getauto.com/photos/3/156863/3c/3GNAXUEV6NL302454-3c.jpg,https://cdn.getauto.com/photos/3/156863/4c/3GNAXUEV6NL302454-4c.jpg,https://cdn.getauto.com/photos/3/156863/5c/3GNAXUEV6NL302454-5c.jpg,https://cdn.getauto.com/photos/3/156863/6c/3GNAXUEV6NL302454-6c.jpg,https://cdn.getauto.com/photos/3/156863/7c/3GNAXUEV6NL302454-7c.jpg,https://cdn.getauto.com/photos/3/156863/8c/3GNAXUEV6NL302454-8c.jpg,https://cdn.getauto.com/photos/3/156863/9c/3GNAXUEV6NL302454-9c.jpg,https://cdn.getauto.com/photos/3/156863/10c/3GNAXUEV6NL302454-10c.jpg,https://cdn.getauto.com/photos/3/156863/11c/3GNAXUEV6NL302454-11c.jpg","https://www.schmittchevrolet.com/VehicleDetails/3GNAXUEV6NL302454&store={store_code}","https://www.schmittchevrolet.com/VehicleDetails/3GNAXUEV6NL302454","25390.00 USD","","used","no","Chevrolet","Equinox","LT","2022","2484 Miles","Blue Glow Metallic"
"916","in-store","2HGFE2F58PH508332","2137693351","","https://cdn.getauto.com/photos/3/156863/1s/2HGFE2F58PH508332-1s.jpg","https://cdn.getauto.com/photos/3/156863/2c/2HGFE2F58PH508332-2c.jpg,https://cdn.getauto.com/photos/3/156863/3c/2HGFE2F58PH508332-3c.jpg,https://cdn.getauto.com/photos/3/156863/4c/2HGFE2F58PH508332-4c.jpg,https://cdn.getauto.com/photos/3/156863/5c/2HGFE2F58PH508332-5c.jpg,https://cdn.getauto.com/photos/3/156863/6c/2HGFE2F58PH508332-6c.jpg,https://cdn.getauto.com/photos/3/156863/7c/2HGFE2F58PH508332-7c.jpg,https://cdn.getauto.com/photos/3/156863/8c/2HGFE2F58PH508332-8c.jpg,https://cdn.getauto.com/photos/3/156863/9c/2HGFE2F58PH508332-9c.jpg,https://cdn.getauto.com/photos/3/156863/10c/2HGFE2F58PH508332-10c.jpg,https://cdn.getauto.com/photos/3/156863/11c/2HGFE2F58PH508332-11c.jpg","https://www.schmittchevrolet.com/VehicleDetails/2HGFE2F58PH508332&store={store_code}","https://www.schmittchevrolet.com/VehicleDetails/2HGFE2F58PH508332","26690.00 USD","","used","no","Honda","Civic","Sport","2023","13244 Miles","Gray"
"916","in-store","JA4J3UA82NZ083998","2137693353","","https://cdn.getauto.com/photos/3/156863/1s/JA4J3UA82NZ083998-1s.jpg","https://cdn.getauto.com/photos/3/156863/2c/JA4J3UA82NZ083998-2c.jpg,https://cdn.getauto.com/photos/3/156863/3c/JA4J3UA82NZ083998-3c.jpg,https://cdn.getauto.com/photos/3/156863/4c/JA4J3UA82NZ083998-4c.jpg,https://cdn.getauto.com/photos/3/156863/5c/JA4J3UA82NZ083998-5c.jpg,https://cdn.getauto.com/photos/3/156863/6c/JA4J3UA82NZ083998-6c.jpg,https://cdn.getauto.com/photos/3/156863/7c/JA4J3UA82NZ083998-7c.jpg,https://cdn.getauto.com/photos/3/156863/8c/JA4J3UA82NZ083998-8c.jpg,https://cdn.getauto.com/photos/3/156863/9c/JA4J3UA82NZ083998-9c.jpg,https://cdn.getauto.com/photos/3/156863/10c/JA4J3UA82NZ083998-10c.jpg,https://cdn.getauto.com/photos/3/156863/11c/JA4J3UA82NZ083998-11c.jpg","https://www.schmittchevrolet.com/VehicleDetails/JA4J3UA82NZ083998&store={store_code}","https://www.schmittchevrolet.com/VehicleDetails/JA4J3UA82NZ083998","27990.00 USD","","used","no","Mitsubishi","Outlander","SE","2022","5835 Miles","Black"
"916","in-store","1GNSKSKT0PR353552","2137693357","","https://cdn.getauto.com/photos/3/156863/1s/1GNSKSKT0PR353552-1s.jpg","https://cdn.getauto.com/photos/3/156863/2c/1GNSKSKT0PR353552-2c.jpg,https://cdn.getauto.com/photos/3/156863/3c/1GNSKSKT0PR353552-3c.jpg,https://cdn.getauto.com/photos/3/156863/4c/1GNSKSKT0PR353552-4c.jpg,https://cdn.getauto.com/photos/3/156863/5c/1GNSKSKT0PR353552-5c.jpg,https://cdn.getauto.com/photos/3/156863/6c/1GNSKSKT0PR353552-6c.jpg,https://cdn.getauto.com/photos/3/156863/7c/1GNSKSKT0PR353552-7c.jpg,https://cdn.getauto.com/photos/3/156863/8c/1GNSKSKT0PR353552-8c.jpg,https://cdn.getauto.com/photos/3/156863/9c/1GNSKSKT0PR353552-9c.jpg,https://cdn.getauto.com/photos/3/156863/10c/1GNSKSKT0PR353552-10c.jpg,https://cdn.getauto.com/photos/3/156863/11c/1GNSKSKT0PR353552-11c.jpg","https://www.schmittchevrolet.com/VehicleDetails/1GNSKSKT0PR353552&store={store_code}","https://www.schmittchevrolet.com/VehicleDetails/1GNSKSKT0PR353552","71190.00 USD","","used","no","Chevrolet","Tahoe","Premier","2023","8810 Miles","Iridescent Pearl Tricoat"
"916","in-store","1GCUYDED6KZ202871","2137695113","","https://cdn.getauto.com/photos/3/156863/1s/1GCUYDED6KZ202871-1s.jpg","https://cdn.getauto.com/photos/3/156863/2c/1GCUYDED6KZ202871-2c.jpg,https://cdn.getauto.com/photos/3/156863/3c/1GCUYDED6KZ202871-3c.jpg,https://cdn.getauto.com/photos/3/156863/4c/1GCUYDED6KZ202871-4c.jpg,https://cdn.getauto.com/photos/3/156863/5c/1GCUYDED6KZ202871-5c.jpg,https://cdn.getauto.com/photos/3/156863/6c/1GCUYDED6KZ202871-6c.jpg,https://cdn.getauto.com/photos/3/156863/7c/1GCUYDED6KZ202871-7c.jpg,https://cdn.getauto.com/photos/3/156863/8c/1GCUYDED6KZ202871-8c.jpg,https://cdn.getauto.com/photos/3/156863/9c/1GCUYDED6KZ202871-9c.jpg,https://cdn.getauto.com/photos/3/156863/10c/1GCUYDED6KZ202871-10c.jpg,https://cdn.getauto.com/photos/3/156863/11c/1GCUYDED6KZ202871-11c.jpg","https://www.schmittchevrolet.com/VehicleDetails/1GCUYDED6KZ202871&store={store_code}","https://www.schmittchevrolet.com/VehicleDetails/1GCUYDED6KZ202871","32390.00 USD","","used","no","Chevrolet","Silverado 1500","LT","2019","71536 Miles","Silver Ice Metallic"
"916","in-store","3C4PDCAB5JT243022","2137695114","","https://cdn.getauto.com/photos/3/156863/1s/3C4PDCAB5JT243022-1s.jpg","https://cdn.getauto.com/photos/3/156863/2c/3C4PDCAB5JT243022-2c.jpg,https://cdn.getauto.com/photos/3/156863/3c/3C4PDCAB5JT243022-3c.jpg,https://cdn.getauto.com/photos/3/156863/4c/3C4PDCAB5JT243022-4c.jpg,https://cdn.getauto.com/photos/3/156863/5c/3C4PDCAB5JT243022-5c.jpg,https://cdn.getauto.com/photos/3/156863/6c/3C4PDCAB5JT243022-6c.jpg,https://cdn.getauto.com/photos/3/156863/7c/3C4PDCAB5JT243022-7c.jpg,https://cdn.getauto.com/photos/3/156863/8c/3C4PDCAB5JT243022-8c.jpg,https://cdn.getauto.com/photos/3/156863/9c/3C4PDCAB5JT243022-9c.jpg,https://cdn.getauto.com/photos/3/156863/10c/3C4PDCAB5JT243022-10c.jpg,https://cdn.getauto.com/photos/3/156863/11c/3C4PDCAB5JT243022-11c.jpg","https://www.schmittchevrolet.com/VehicleDetails/3C4PDCAB5JT243022&store={store_code}","https://www.schmittchevrolet.com/VehicleDetails/3C4PDCAB5JT243022","15990.00 USD","","used","no","Dodge","Journey","SE","2018","48125 Miles","Billet Clearcoat"
"916","in-store","1G11B5SL1EF106019","2137695115","","https://cdn.getauto.com/photos/3/156863/1s/1G11B5SL1EF106019-1s.jpg","https://cdn.getauto.com/photos/3/156863/2c/1G11B5SL1EF106019-2c.jpg,https://cdn.getauto.com/photos/3/156863/3c/1G11B5SL1EF106019-3c.jpg,https://cdn.getauto.com/photos/3/156863/4c/1G11B5SL1EF106019-4c.jpg,https://cdn.getauto.com/photos/3/156863/5c/1G11B5SL1EF106019-5c.jpg,https://cdn.getauto.com/photos/3/156863/6c/1G11B5SL1EF106019-6c.jpg,https://cdn.getauto.com/photos/3/156863/7c/1G11B5SL1EF106019-7c.jpg,https://cdn.getauto.com/photos/3/156863/8c/1G11B5SL1EF106019-8c.jpg,https://cdn.getauto.com/photos/3/156863/9c/1G11B5SL1EF106019-9c.jpg,https://cdn.getauto.com/photos/3/156863/10c/1G11B5SL1EF106019-10c.jpg,https://cdn.getauto.com/photos/3/156863/11c/1G11B5SL1EF106019-11c.jpg","https://www.schmittchevrolet.com/VehicleDetails/1G11B5SL1EF106019&store={store_code}","https://www.schmittchevrolet.com/VehicleDetails/1G11B5SL1EF106019","13390.00 USD","","used","no","Chevrolet","Malibu","LS","2014","76979 Miles","Summit White"
"916","in-store","3GNAXHEG7PL273316","2137699768","","https://cdn.getauto.com/photos/3/156863/1s/3GNAXHEG7PL273316-1s.jpg","https://cdn.getauto.com/photos/3/156863/2c/3GNAXHEG7PL273316-2c.jpg,https://cdn.getauto.com/photos/3/156863/3c/3GNAXHEG7PL273316-3c.jpg,https://cdn.getauto.com/photos/3/156863/4c/3GNAXHEG7PL273316-4c.jpg,https://cdn.getauto.com/photos/3/156863/5c/3GNAXHEG7PL273316-5c.jpg,https://cdn.getauto.com/photos/3/156863/6c/3GNAXHEG7PL273316-6c.jpg,https://cdn.getauto.com/photos/3/156863/7c/3GNAXHEG7PL273316-7c.jpg,https://cdn.getauto.com/photos/3/156863/8c/3GNAXHEG7PL273316-8c.jpg,https://cdn.getauto.com/photos/3/156863/9c/3GNAXHEG7PL273316-9c.jpg,https://cdn.getauto.com/photos/3/156863/10c/3GNAXHEG7PL273316-10c.jpg,https://cdn.getauto.com/photos/3/156863/11c/3GNAXHEG7PL273316-11c.jpg","https://www.schmittchevrolet.com/VehicleDetails/3GNAXHEG7PL273316&store={store_code}","https://www.schmittchevrolet.com/VehicleDetails/3GNAXHEG7PL273316","24390.00 USD","","used","no","Chevrolet","Equinox","LS","2023","3114 Miles","Summit White"
"916","in-store","3C4NJDCN2PT551061","2137699769","","https://cdn.getauto.com/photos/3/156863/1s/3C4NJDCN2PT551061-1s.jpg","https://cdn.getauto.com/photos/3/156863/2c/3C4NJDCN2PT551061-2c.jpg,https://cdn.getauto.com/photos/3/156863/3c/3C4NJDCN2PT551061-3c.jpg,https://cdn.getauto.com/photos/3/156863/4c/3C4NJDCN2PT551061-4c.jpg,https://cdn.getauto.com/photos/3/156863/5c/3C4NJDCN2PT551061-5c.jpg,https://cdn.getauto.com/photos/3/156863/6c/3C4NJDCN2PT551061-6c.jpg,https://cdn.getauto.com/photos/3/156863/7c/3C4NJDCN2PT551061-7c.jpg,https://cdn.getauto.com/photos/3/156863/8c/3C4NJDCN2PT551061-8c.jpg,https://cdn.getauto.com/photos/3/156863/9c/3C4NJDCN2PT551061-9c.jpg,https://cdn.getauto.com/photos/3/156863/10c/3C4NJDCN2PT551061-10c.jpg,https://cdn.getauto.com/photos/3/156863/11c/3C4NJDCN2PT551061-11c.jpg","https://www.schmittchevrolet.com/VehicleDetails/3C4NJDCN2PT551061&store={store_code}","https://www.schmittchevrolet.com/VehicleDetails/3C4NJDCN2PT551061","30890.00 USD","","used","no","Jeep","Compass","Limited","2023","6600 Miles","Redline Pearlcoat"
"916","in-store","1GNSKRKD7RR254201","2137706888","","https://cdn.getauto.com/photos/3/156863/1s/1GNSKRKD7RR254201-1s.jpg","https://cdn.getauto.com/photos/3/156863/2c/1GNSKRKD7RR254201-2c.jpg,https://cdn.getauto.com/photos/3/156863/3c/1GNSKRKD7RR254201-3c.jpg,https://cdn.getauto.com/photos/3/156863/4c/1GNSKRKD7RR254201-4c.jpg,https://cdn.getauto.com/photos/3/156863/5c/1GNSKRKD7RR254201-5c.jpg,https://cdn.getauto.com/photos/3/156863/6c/1GNSKRKD7RR254201-6c.jpg,https://cdn.getauto.com/photos/3/156863/7c/1GNSKRKD7RR254201-7c.jpg,https://cdn.getauto.com/photos/3/156863/8c/1GNSKRKD7RR254201-8c.jpg,https://cdn.getauto.com/photos/3/156863/9c/1GNSKRKD7RR254201-9c.jpg,https://cdn.getauto.com/photos/3/156863/10c/1GNSKRKD7RR254201-10c.jpg,https://cdn.getauto.com/photos/3/156863/11c/1GNSKRKD7RR254201-11c.jpg","https://www.schmittchevrolet.com/VehicleDetails/1GNSKRKD7RR254201&store={store_code}","https://www.schmittchevrolet.com/VehicleDetails/1GNSKRKD7RR254201","72010.00 USD","75010.00 USD","new","no","Chevrolet","Tahoe","RST","2024","0 Miles","Radiant Red Tintcoat"
