DATE,SP500_PCH
2022-09-22,-0.84276
2022-09-23,-1.72326
2022-09-26,-1.03405
2022-09-27,-0.21204
2022-09-28,1.96721
2022-09-29,-2.11264
2022-09-30,-1.50667
2022-10-03,2.58839
2022-10-04,3.05837
2022-10-05,-0.20180
2022-10-06,-1.02451
2022-10-07,-2.80036
2022-10-10,-0.74925
2022-10-11,-0.65192
2022-10-12,-0.32908
2022-10-13,2.59657
2022-10-14,-2.36627
2022-10-17,2.64801
2022-10-18,1.14276
2022-10-19,-0.66721
2022-10-20,-0.79509
2022-10-21,2.37248
2022-10-24,1.18820
2022-10-25,1.62666
2022-10-26,-0.73877
2022-10-27,-0.60826
2022-10-28,2.46264
2022-10-31,-0.74544
2022-11-01,-0.41013
2022-11-02,-2.50019
2022-11-03,-1.05860
2022-11-04,1.36187
2022-11-07,0.96140
2022-11-08,0.55979
2022-11-09,-2.07779
2022-11-10,5.54345
2022-11-11,0.92408
2022-11-14,-0.89358
2022-11-15,0.87131
2022-11-16,-0.82521
2022-11-17,-0.30893
2022-11-18,0.47586
2022-11-21,-0.38837
2022-11-22,1.35800
2022-11-23,0.59147
2022-11-24,.
2022-11-25,.
2022-11-28,-1.54441
2022-11-29,-0.15919
2022-11-30,3.09478
2022-12-01,-0.08676
2022-12-02,-0.11946
2022-12-05,-1.78942
2022-12-06,-1.43992
2022-12-07,-0.18623
2022-12-08,0.75218
2022-12-09,-0.73495
2022-12-12,1.42793
2022-12-13,0.72897
2022-12-14,-0.60528
2022-12-15,-2.49217
2022-12-16,-1.11378
2022-12-19,-0.90075
2022-12-20,0.10373
2022-12-21,1.48680
2022-12-22,-1.44517
2022-12-23,0.58681
2022-12-26,.
2022-12-27,.
2022-12-28,-1.20206
2022-12-29,1.74613
2022-12-30,-0.25407
2023-01-02,.
2023-01-03,.
2023-01-04,0.75389
2023-01-05,-1.16456
2023-01-06,2.28408
2023-01-09,-0.07676
2023-01-10,0.69783
2023-01-11,1.28494
2023-01-12,0.34160
2023-01-13,0.39968
2023-01-16,.
2023-01-17,.
2023-01-18,-1.55626
2023-01-19,-0.76383
2023-01-20,1.89184
2023-01-23,1.18814
2023-01-24,-0.07115
2023-01-25,-0.01817
2023-01-26,1.10079
2023-01-27,0.24948
2023-01-30,-1.29687
2023-01-31,1.46425
2023-02-01,1.04523
2023-02-02,1.46994
2023-02-03,-1.03547
2023-02-06,-0.61405
2023-02-07,1.28725
2023-02-08,-1.10807
2023-02-09,-0.88298
2023-02-10,0.21953
2023-02-13,1.14486
2023-02-14,-0.02804
2023-02-15,0.27731
2023-02-16,-1.37887
2023-02-17,-0.27674
2023-02-20,.
2023-02-21,.
2023-02-22,-0.15735
2023-02-23,0.53294
2023-02-24,-1.05375
2023-02-27,0.30730
2023-02-28,-0.30360
2023-03-01,-0.47253
2023-03-02,0.75821
2023-03-03,1.61478
2023-03-06,0.06872
2023-03-07,-1.53270
2023-03-08,0.14148
2023-03-09,-1.84594
2023-03-10,-1.44781
2023-03-13,-0.15097
2023-03-14,1.64766
2023-03-15,-0.69809
2023-03-16,1.75620
2023-03-17,-1.10194
2023-03-20,0.89184
2023-03-21,1.29822
2023-03-22,-1.64632
2023-03-23,0.29845
2023-03-24,0.56398
2023-03-27,0.16469
2023-03-28,-0.15738
2023-03-29,1.42373
2023-03-30,0.57153
2023-03-31,1.44365
2023-04-03,0.36989
2023-04-04,-0.57971
2023-04-05,-0.24923
2023-04-06,0.35791
2023-04-07,.
2023-04-10,.
2023-04-11,-0.00414
2023-04-12,-0.41349
2023-04-13,1.32626
2023-04-14,-0.20694
2023-04-17,0.33062
2023-04-18,0.08551
2023-04-19,-0.00842
2023-04-20,-0.59526
2023-04-21,0.09032
2023-04-24,0.08516
2023-04-25,-1.58108
2023-04-26,-0.38412
2023-04-27,1.95661
2023-04-28,0.82532
2023-05-01,-0.03861
2023-05-02,-1.15863
2023-05-03,-0.69983
2023-05-04,-0.72187
2023-05-05,1.84747
2023-05-08,0.04521
2023-05-09,-0.45794
2023-05-10,0.44839
2023-05-11,-0.16966
2023-05-12,-0.15833
2023-05-15,0.29582
2023-05-16,-0.63777
2023-05-17,1.18908
2023-05-18,0.94451
2023-05-19,-0.14459
2023-05-22,0.01551
2023-05-23,-1.12221
2023-05-24,-0.73186
2023-05-25,0.87577
2023-05-26,1.30490
2023-05-29,.
2023-05-30,.
2023-05-31,-0.61086
2023-06-01,0.98545
2023-06-02,1.45344
2023-06-05,-0.20036
2023-06-06,0.23539
2023-06-07,-0.38120
2023-06-08,0.61886
2023-06-09,0.11481
2023-06-12,0.93211
2023-06-13,0.69326
2023-06-14,0.08194
2023-06-15,1.21781
2023-06-16,-0.36716
2023-06-19,.
2023-06-20,.
2023-06-21,-0.52453
2023-06-22,0.37108
2023-06-23,-0.76588
2023-06-26,-0.44868
2023-06-27,1.14558
2023-06-28,-0.03540
2023-06-29,0.44735
2023-06-30,1.22690
2023-07-03,0.11707
2023-07-04,.
2023-07-05,.
2023-07-06,-0.79225
2023-07-07,-0.28652
2023-07-10,0.24051
2023-07-11,0.67422
2023-07-12,0.74111
2023-07-13,0.84702
2023-07-14,-0.10244
2023-07-17,0.38554
2023-07-18,0.71173
2023-07-19,0.23579
2023-07-20,-0.67569
2023-07-21,0.03242
2023-07-24,0.40341
2023-07-25,0.28147
2023-07-26,-0.01554
2023-07-27,-0.64247
2023-07-28,0.98779
2023-07-31,0.14687
2023-08-01,-0.26651
2023-08-02,-1.38396
2023-08-03,-0.25480
2023-08-04,-0.53000
2023-08-07,0.90241
2023-08-08,-0.42183
2023-08-09,-0.70387
2023-08-10,0.02507
2023-08-11,-0.10696
2023-08-14,0.57504
2023-08-15,-1.15508
2023-08-16,-0.75554
2023-08-17,-0.77129
2023-08-18,-0.01487
2023-08-21,0.68792
2023-08-22,-0.27774
2023-08-23,1.10449
2023-08-24,-1.34580
2023-08-25,0.67180
2023-08-28,0.62646
2023-08-29,1.45083
2023-08-30,0.38331
2023-08-31,-0.15969
2023-09-01,0.17992
2023-09-04,.
2023-09-05,.
2023-09-06,-0.69716
2023-09-07,-0.32113
2023-09-08,0.14266
2023-09-11,0.67235
2023-09-12,-0.56959
2023-09-13,0.12416
2023-09-14,0.84299
2023-09-15,-1.21596
2023-09-18,0.07213
2023-09-19,-0.21511
2023-09-20,-0.93948
2023-09-21,-1.64009
2023-09-22,-0.22956
2023-09-25,0.40231
2023-09-26,-1.47345
2023-09-27,0.02293
2023-09-28,0.58931
2023-09-29,-0.27095
2023-10-02,0.00793
2023-10-03,-1.37441
2023-10-04,0.81098
2023-10-05,-0.13040
2023-10-06,1.18149
2023-10-09,0.63038
2023-10-10,0.52080
2023-10-11,0.42930
2023-10-12,-0.62464
2023-10-13,-0.50188
2023-10-16,1.05943
2023-10-17,-0.00983
2023-10-18,-1.33998
2023-10-19,-0.84828
2023-10-20,-1.25853
2023-10-23,-0.16855
2023-10-24,0.72658
2023-10-25,-1.43396
2023-10-26,-1.18325
2023-10-27,-0.48003
2023-10-30,1.20101
2023-10-31,0.64750
2023-11-01,1.05060
2023-11-02,1.88586
2023-11-03,0.93937
2023-11-06,0.17530
2023-11-07,0.28401
2023-11-08,0.10049
2023-11-09,-0.80839
2023-11-10,1.56164
2023-11-13,-0.08357
2023-11-14,1.90749
2023-11-15,0.15971
2023-11-16,0.11903
2023-11-17,0.12821
2023-11-20,0.73903
2023-11-21,-0.20209
2023-11-22,0.40611
2023-11-23,.
2023-11-24,.
2023-11-27,-0.19542
2023-11-28,0.09801
2023-11-29,-0.09462
2023-11-30,0.37841
2023-12-01,0.58737
2023-12-04,-0.54085
2023-12-05,-0.05690
2023-12-06,-0.39061
2023-12-07,0.79682
2023-12-08,0.40954
2023-12-11,0.39245
