"ID","ID2","Item title","Final URL","Image URL","Item subtitle","Item description","Item category","Price","Sale price","Contextual keywords","Item address","Tracking template","Custom parameter","Final mobile URL"
"1GNSKDKD6RR176979","2137113702","2024 Chevrolet Suburban Z71","https://www.schmittchevrolet.com/VehicleDetails/1GNSKDKD6RR176979","https://cdn.getauto.com/photos/3/156863/1c/1GNSKDKD6RR176979-1c.jpg","At your Wood River dealership","This 2024 Chevrolet Suburban Z71 is a state-of-the-art motorcar that has been designed to provide its driver with the utmost in safety and comfort. Boasting a 5.3 liter 8 cylinder engine with fuel injection, this SUV 4x4 is capable of reaching speeds of up to 100 mph and has a crash test rating of 4 out of 5 stars. The exterior of this vehicle is made of a sterling gray metallic finish, while the interior is upholstered in luxurious black leather. This car is sure to turn heads wherever it goes!","SUV","73915 USD","71915 USD","Wood River car dealers; SUVs for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1C4GJXAN1MW856571","2137121011","2021 Jeep Wrangler Sport","https://www.schmittchevrolet.com/VehicleDetails/1C4GJXAN1MW856571","","At your Wood River dealership","This 2021 Jeep Wrangler Sport is a powerful and reliable 4x4 that offers low mileage with 14,108 miles. It is powered by a 2.0 liter 4 cylinder engine with turbocharging, and features Hill Start Assist and Part Time Four Wheel Drive for added control and performance. The car's striking firecracker red clearcoat exterior and black interior make it stand out from the crowd, while its low mileage makes it an excellent value. Whether you're looking for a reliable daily driver or an off-road adventure vehicle, this 2021 Jeep Wrangler Sport is sure to please.","SUV","0 USD","0 USD","Wood River car dealers; SUVs for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1GTW7AFP9N1156412","2137132118","2022 GMC Savana Work Van","https://www.schmittchevrolet.com/VehicleDetails/1GTW7AFP9N1156412","","At your Wood River dealership","This 2022 GMC Savana Work Van is a reliable and efficient motorcar that is sure to turn heads. Boasting a low mileage of 4,990 miles, this RWD 4.3 liter 6 cylinder engine with fuel injection is sure to provide plenty of power. The vehicle's summit white exterior and jet black/medium dark pewter interior give it a sleek and modern look, while the hill start assist feature ensures safe driving on any terrain. With its low price point and high performance, this car is sure to be a great investment for anyone looking for a reliable motorcar.","Cargo Van","0 USD","0 USD","Wood River car dealers; Cargo Vans for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1G6DN5RK8L0102836","2137132122","2020 Cadillac CT5 Premium Luxury","https://www.schmittchevrolet.com/VehicleDetails/1G6DN5RK8L0102836","https://cdn.getauto.com/photos/3/156863/1c/1G6DN5RK8L0102836-1c.jpg","At your Wood River dealership","This 2020 Cadillac CT5 Premium Luxury Sedan is a marvel of automotive engineering. Boasting a low mileage of 18,977 miles, this vehicle is RWD, 2.0 liter 4 cylinder engine, and turbocharged. It has a summit white exterior and a sahara beige with jet black accents interior, making it both stylish and luxurious. It has a crash test rating of 5 out of 5 stars, and features such as blind spot sensor and hill start assist add to its safety and convenience. With its impressive 5 out of 5 stars on crash test ratings, this car is sure to provide you with years of reliable service.","Sedan","34990 USD","34990 USD","Wood River car dealers; Sedans for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"2GCUDEED2R1193784","2137137133","2024 Chevrolet Silverado 1500 RST","https://www.schmittchevrolet.com/VehicleDetails/2GCUDEED2R1193784","https://cdn.getauto.com/photos/3/156863/1c/2GCUDEED2R1193784-1c.jpg","At your Wood River dealership","This 2024 Chevrolet Silverado 1500 RST is a state-of-the-art motorcar. Boasting a 5.3 liter 8 cylinder engine with fuel injection, this Crew Cab 4x4 is equipped with a jet black, leather-appointed front outboard seat, and a stunning silver metallic exterior. Not only does this vehicle have a stellar crash test rating of 5 out of 5 stars, but it also comes with a plethora of modern amenities such as Bluetooth connectivity, a navigation system, and a 4G LTE Wi-Fi hotspot. With all these features combined, this car is sure to turn heads wherever it goes!","Crew Cab 4X4","64985 USD","57485 USD","Wood River car dealers; Crew Cab 4X4s for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"3GTP2XE23CG273588","2137154489","2012 GMC Sierra 1500 Denali","https://www.schmittchevrolet.com/VehicleDetails/3GTP2XE23CG273588","","At your Wood River dealership","This 2012 GMC Sierra 1500 Denali is a powerful and reliable motorcar, perfect for any driver. It has an all-wheel drive system and a 6.2 liter 8 cylinder engine with sequential port fuel injection, making it an efficient and powerful motorcar. The exterior of this car is a white diamond tricoat, while the interior is finished in ebony. It has 175,575 miles on it and a crash test rating of 4 out of 5 stars, making it a safe and reliable vehicle. Additionally, it features hill start assist and full time four wheel drive for added convenience. This car is sure to make any driver feel safe and secure on the road.","Pickup","0 USD","0 USD","Wood River car dealers; Pickups for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1GNSKAKC4FR186122","2137169019","2015 Chevrolet Tahoe LS","https://www.schmittchevrolet.com/VehicleDetails/1GNSKAKC4FR186122","","At your Wood River dealership","This 2015 Chevrolet Tahoe LS is a reliable and powerful motorcar that has been driven 149,539 miles. It features a 5.3 liter 8 cylinder engine with a silver ice metallic exterior and a black interior. It has received a crash test rating of 4 out of 5 stars and includes hill start assist, part time with on demand four wheel drive, and other features that make driving safe and efficient. This car is sure to turn heads on the road while providing reliable transportation for years to come.","SUV","0 USD","0 USD","Wood River car dealers; SUVs for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"WVWHN7AN6CE530648","2137169023","2012 Volkswagen CC Lux","https://www.schmittchevrolet.com/VehicleDetails/WVWHN7AN6CE530648","https://cdn.getauto.com/photos/3/156863/1c/WVWHN7AN6CE530648-1c.jpg","At your Wood River dealership","This 2012 Volkswagen CC Lux Sedan is a reliable and efficient motorcar that has been driven 62,590 miles. It features a 2.0 liter 4 cylinder engine with sequential port fuel injection, and a night blue metallic exterior. The car also has hill start assist, navigation, Bluetooth phone connectivity, and leather seats for added comfort. This car is sure to turn heads on the road with its stylish design and performance capabilities.","Sedan","10690 USD","10690 USD","Wood River car dealers; Sedans for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"3GNAXKEGXRS217084","2137197687","2024 Chevrolet Equinox LT","https://www.schmittchevrolet.com/VehicleDetails/3GNAXKEGXRS217084","https://cdn.getauto.com/photos/3/156863/1c/3GNAXKEGXRS217084-1c.jpg","At your Wood River dealership","The 2024 Chevrolet Equinox LT is a state-of-the-art motorcar that is sure to impress. Boasting a powerful 1.5 liter 4 cylinder engine with a turbocharged system, this vehicle offers superior performance and fuel efficiency. The vehicle's striking jet black, premium cloth seat trim interior is sure to turn heads, while its FWD capabilities provide a smooth ride no matter the terrain. With a crash test rating of 5 out of 5 stars, this car is sure to provide you with peace of mind while on the road. Whether you're looking for a reliable mode of transportation or just want to make a statement, the 2024 Chevrolet Equinox LT is sure to deliver.","SUV","31290 USD","27790 USD","Wood River car dealers; SUVs for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"KL77LJE21RC213411","2137197689","2024 Chevrolet Trax RS","https://www.schmittchevrolet.com/VehicleDetails/KL77LJE21RC213411","https://cdn.getauto.com/photos/3/156863/1c/KL77LJE21RC213411-1c.jpg","At your Wood River dealership","The 2024 Chevrolet Trax 2RS is a powerful and efficient vehicle, perfect for any driver. It features a 1.2 liter 3 cylinder engine with turbocharging, and a Front Wheel Drive system that provides superior traction and control. The exterior is a striking crimson metallic, while the interior features a luxurious jet black with red accents. This car is sure to turn heads wherever it goes, and its advanced technology makes it an ideal choice for modern drivers.","Wagon","27055 USD","27055 USD","Wood River car dealers; Wagons for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1GCGSBEC2R1125502","2137223368","2024 Chevrolet Colorado WT","https://www.schmittchevrolet.com/VehicleDetails/1GCGSBEC2R1125502","https://cdn.getauto.com/photos/3/156863/1c/1GCGSBEC2R1125502-1c.jpg","At your Wood River dealership","The 2024 Chevrolet Crew Cab Colorado WT is a state-of-the-art motorcar that has been designed to provide its drivers with the utmost in safety and comfort. Boasting a 4x2 2.7 liter 4 cylinder engine with turbocharging, this vehicle has a summit white exterior and jet black, cloth seat trim interior. It has been given a crash test rating of 4 out of 5 stars, ensuring that it is both reliable and safe for use. With its powerful yet efficient 4x2 2.7 liter 4 cylinder engine, the 2024 Chevrolet Crew Cab Colorado WT is sure to be a reliable and comfortable choice for any driver.","Crew Cab","32055 USD","32055 USD","Wood River car dealers; Crew Cabs for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1GCPTCEKXR1125984","2137223370","2024 Chevrolet Colorado LT","https://www.schmittchevrolet.com/VehicleDetails/1GCPTCEKXR1125984","https://cdn.getauto.com/photos/3/156863/1c/1GCPTCEKXR1125984-1c.jpg","At your Wood River dealership","The 2024 Chevrolet Crew Cab 4x4 Colorado LT is a state-of-the-art motorcar that has been designed to provide its driver with the utmost in safety and comfort. Boasting a 2.7 liter 4 cylinder engine with turbocharging, this vehicle has a sterling gray metallic exterior and jet black, evotex seat trim interior. It has been given a crash test rating of 4 out of 5 stars, ensuring that it is both reliable and safe for use. With its impressive performance and cutting-edge design, this car is sure to be a popular choice among car enthusiasts.","Crew Cab 4X4","44220 USD","44220 USD","Wood River car dealers; Crew Cab 4X4s for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1G11E5SL7EF170430","2137227886","2014 Chevrolet Malibu LT","https://www.schmittchevrolet.com/VehicleDetails/1G11E5SL7EF170430","","At your Wood River dealership","This 2014 Chevrolet Malibu LT 2LT is a reliable and safe motorcar. It has a 2.5 liter 4 cylinder engine with fuel injection and a Front Wheel Drive system, making it ideal for driving on city streets and highways alike. The car has been driven 160,942 miles and has a champagne silver metallic exterior with a jet black interior. It has been awarded a 5 out of 5 star crash test rating, making it one of the safest cars on the market today. This automobile is sure to provide years of reliable service for its owner.","Sedan","0 USD","0 USD","Wood River car dealers; Sedans for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"2C3CDXGJ4NH257534","2137235617","2022 Dodge Charger Scat Pack","https://www.schmittchevrolet.com/VehicleDetails/2C3CDXGJ4NH257534","","At your Wood River dealership","This 2022 Dodge Charger R/T Scat Pack is a powerful and reliable motorcar. It has a low mileage of 13,592 miles and is powered by a 6.4 liter 8 cylinder engine with sequential port fuel injection. The exterior of this car is a stunning black and it has a crash test rating of 5 out of 5 stars. Inside, you will find a luxurious black interior with hill start assist for added safety and convenience. This car is sure to turn heads wherever you go!","Sedan","0 USD","0 USD","Wood River car dealers; Sedans for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"JF1VA1J67K9814954","2137235619","2019 Subaru WRX Limited","https://www.schmittchevrolet.com/VehicleDetails/JF1VA1J67K9814954","https://cdn.getauto.com/photos/3/156863/1c/JF1VA1J67K9814954-1c.jpg","At your Wood River dealership","This 2019 Subaru WRX Limited is a high-performance sedan with all-wheel drive and a 2.0 liter 4 cylinder engine. It has low mileage of 14,509 miles and an eye-catching dark gray metallic exterior. Inside, it has a comfortable leather-trimmed interior with a touch screen display, Bluetooth audio connection, hill start assist, full time four wheel drive, Apple Carplay ready, and Bluetooth phone connectivity. This car is the perfect combination of style and performance, making it an ideal choice for anyone looking for a reliable car.","Sedan","29990 USD","29990 USD","Wood River car dealers; Sedans for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"2GNAXKEV1L6242413","2137235621","2020 Chevrolet Equinox LT","https://www.schmittchevrolet.com/VehicleDetails/2GNAXKEV1L6242413","","At your Wood River dealership","This 2020 Chevrolet Equinox LT is a reliable and efficient motorcar, perfect for any driver. It has a 1.5 liter 4 cylinder turbocharged engine, and FWD capabilities, making it perfect for any terrain. With 45,303 miles on the clock, this vehicle has plenty of life left in it, and its pacific blue metallic exterior and jet black interior give it a sleek and modern look. It has been awarded a 5 out of 5 star crash test rating, making it one of the safest cars on the road today. Additionally, hill start assist technology is included as an added safety feature, making this car even more reliable and efficient than ever before.","SUV","0 USD","0 USD","Wood River car dealers; SUVs for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"KL77LGE28RC216437","2137242883","2024 Chevrolet Trax RS","https://www.schmittchevrolet.com/VehicleDetails/KL77LGE28RC216437","https://cdn.getauto.com/photos/3/156863/1c/KL77LGE28RC216437-1c.jpg","At your Wood River dealership","The Chevrolet Trax 1RS is a 2024 model car that is sure to turn heads. It is powered by a 1.2 liter 3 cylinder engine with turbocharging, and has a jet black/gray with red accents interior. This car is sure to turn heads on the road, and its FWD drivetrain will make it easy to maneuver in any terrain. The Chevrolet Trax 1RS is the perfect car for anyone looking for a stylish and reliable ride.","Wagon","23590 USD","23590 USD","Wood River car dealers; Wagons for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"KL77LHE25RC216028","2137242884","2024 Chevrolet Trax LT","https://www.schmittchevrolet.com/VehicleDetails/KL77LHE25RC216028","https://cdn.getauto.com/photos/3/156863/1c/KL77LHE25RC216028-1c.jpg","At your Wood River dealership","The Chevrolet Trax LT is a 2024 model that has been crafted with the latest automotive technology. It features a 1.2 liter 3 cylinder turbocharged engine, providing a powerful yet fuel efficient performance. The car's jet black with yellow accents exterior and luxurious black with yellow accents interior give it a sleek and modern look that will turn heads wherever it goes. Whether you're looking for a reliable commuter or a stylish ride for the weekend, the Trax LT is sure to meet all your needs.","Wagon","24785 USD","24785 USD","Wood River car dealers; Wagons for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1GCGSBEN6H1183516","2137242885","2017 Chevrolet Colorado Work Truck","https://www.schmittchevrolet.com/VehicleDetails/1GCGSBEN6H1183516","https://cdn.getauto.com/photos/3/156863/1c/1GCGSBEN6H1183516-1c.jpg","At your Wood River dealership","This 2017 Chevrolet Crew Cab Colorado Work Truck is a reliable and efficient motorcar. It has a 3.6 liter 6 cylinder engine with fuel injection and a 4x2 drivetrain, making it perfect for off-road adventures. It has 85,709 miles on it and a black exterior with an ash interior. It has been awarded a 4 out of 5 star crash test rating, making it a safe and reliable option for drivers. Additionally, it features hill start assist for added convenience and control on the road.","Pickup","21490 USD","21490 USD","Wood River car dealers; Pickups for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1FMCU9J93NUB57388","2137246078","2022 Ford Escape Titanium","https://www.schmittchevrolet.com/VehicleDetails/1FMCU9J93NUB57388","https://cdn.getauto.com/photos/3/156863/1c/1FMCU9J93NUB57388-1c.jpg","At your Wood River dealership","The 2022 Ford Escape Titanium SUV All Wheel Drive is a vehicle that is sure to turn heads. With a low mileage of 13,893 miles, this car has plenty of life left in it. It features a 2.0 liter 4 cylinder engine with turbocharging, giving it a powerful yet efficient performance. The exterior of this car is made of carbonized gray and has a sandstone interior that is sure to turn heads. It also has a crash test rating of 5 out of 5 stars, making it one of the safest cars on the road today. Other features include touch screen display, Bluetooth audio connection, blind spot sensor, hill start assist, on demand four wheel drive, Apple Carplay ready, navigation system with voice recognition, and leather seats for added comfort. With all these features combined, the 2022 Ford Escape Titanium SUV All Wheel Drive is sure to be a reliable and luxurious ride for years to come.","SUV","28990 USD","28990 USD","Wood River car dealers; SUVs for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"KL8CF6SA3MC738022","2137246079","2021 Chevrolet Spark 2LT CVT","https://www.schmittchevrolet.com/VehicleDetails/KL8CF6SA3MC738022","https://cdn.getauto.com/photos/3/156863/1c/KL8CF6SA3MC738022-1c.jpg","At your Wood River dealership","This 2021 Chevrolet Spark 2LT CVT Hatchback is a reliable and fuel-efficient vehicle that is sure to turn heads. With low mileage of 14,711 miles, this car has been driven only a few times and is still in great condition. It features a 1.4 liter 4 cylinder engine with fuel injection and a front wheel drive system for added control. The exterior is red hot and the interior is sleek and modern with leather seats and a touch screen display. It also comes with Bluetooth audio connection, hill start assist, Apple Carplay ready, and Bluetooth phone connectivity for your convenience. With its fuel economy of 30 mpg in the city and 38 mpg on the highway, this car is sure to save you money at the pump while still providing you with all the modern conveniences you need.","Hatchback","18990 USD","18990 USD","Wood River car dealers; Hatchbacks for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"KL8CF6SA3MC738389","2137246080","2021 Chevrolet Spark 2LT CVT","https://www.schmittchevrolet.com/VehicleDetails/KL8CF6SA3MC738389","","At your Wood River dealership","This 2021 Chevrolet Spark 2LT Hatchback is a reliable and efficient motorcar. With a 1.4 liter 4 cylinder engine and fuel injection, it has a nightfall gray metallic exterior and jet black/dark anderson silver metallic interior. It has 34,742 miles on it and has been driven by its owner since 2019. It also features hill start assist for added safety and control. This vehicle is sure to provide many years of reliable service for its owner.","Hatchback","0 USD","0 USD","Wood River car dealers; Hatchbacks for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1GCWGAFP9N1230198","2137246081","2022 Chevrolet Express 2500","https://www.schmittchevrolet.com/VehicleDetails/1GCWGAFP9N1230198","https://cdn.getauto.com/photos/3/156863/1c/1GCWGAFP9N1230198-1c.jpg","At your Wood River dealership","This 2022 Chevrolet Express 2500 is a reliable and efficient motorcar that is sure to turn heads. Boasting a low mileage of 16,353 miles, this RWD vehicle has a 4.3 liter 6 cylinder engine with fuel injection and a summit white exterior. Inside, you'll find a jet black/medium dark pewter interior with hill start assist for added safety and convenience. With its low price point and high performance features, this car is sure to be a great investment for anyone looking for a reliable motorcar.","Cargo Van","40990 USD","40990 USD","Wood River car dealers; Cargo Vans for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"KNDJ23AU6P7866790","2137246082","2023 Kia Soul LX","https://www.schmittchevrolet.com/VehicleDetails/KNDJ23AU6P7866790","","At your Wood River dealership","This 2023 Kia Soul LX Crossover is a reliable and efficient motorcar. It has a low mileage of 3,433 miles and is powered by a 2.0 liter 4 cylinder engine with sequential port fuel injection. It has a steel gray exterior and a black/gray interior, making it both stylish and practical. It has been given a crash test rating of 4 out of 5 stars, making it one of the safest cars on the road today. Additionally, Hill Start Assist is included as a standard feature, making it even easier to drive in low traction conditions. This vehicle is sure to provide years of reliable service.","Wagon","21490 USD","21490 USD","Wood River car dealers; Wagons for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1HA3GTC77NN004829","2137246083","2022 Chevrolet Express 3500","https://www.schmittchevrolet.com/VehicleDetails/1HA3GTC77NN004829","https://cdn.getauto.com/photos/3/156863/1c/1HA3GTC77NN004829-1c.jpg","At your Wood River dealership","This 2022 Chevrolet Express 3500 Commercial Cutaway Chassis Vehicle is a reliable and efficient motorcar that is sure to turn heads. Boasting a low mileage of 6,021 miles, this car is sure to provide many years of reliable service. It is powered by a 6.6 liter 8 cylinder engine that is fuel injected, and features a summit white exterior with a medium pewter interior. This car is sure to turn heads wherever it goes!","Commercial/Cutaway/Chassis Van RWD","47890 USD","47890 USD","Wood River car dealers; Commercial/Cutaway/Chassis Van RWDs for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1GTW7AFP0N1256236","2137246084","2022 GMC Savana Work Van","https://www.schmittchevrolet.com/VehicleDetails/1GTW7AFP0N1256236","","At your Wood River dealership","This 2022 GMC Savana Work Van is a reliable and efficient motorcar that has been meticulously maintained. With 16,263 miles, this RWD 4.3 liter 6 cylinder engine has fuel injected capabilities and is powered by a summit white exterior with jet black/medium dark pewter interior. The vehicle also features hill start assist for added safety and control. This car is the perfect choice for anyone looking for a reliable and efficient motorcar that offers great value for money.","Cargo Van","0 USD","0 USD","Wood River car dealers; Cargo Vans for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"3C4NJDBBXMT500796","2137246086","2021 Jeep Compass Latitude","https://www.schmittchevrolet.com/VehicleDetails/3C4NJDBBXMT500796","https://cdn.getauto.com/photos/3/156863/1c/3C4NJDBBXMT500796-1c.jpg","At your Wood River dealership","This 2021 Jeep Compass Latitude is a reliable and luxurious SUV 4x4 that offers a 2.4 liter 4 cylinder engine with sequential port fuel injection and low mileage of 7,971 miles. It has a laser blue pearlcoat exterior and a black interior that are both in great condition. It has a 4 out of 5 star crash test rating and features such as touch screen display, Bluetooth audio connection, hill start assist, on demand four wheel drive, Apple Carplay ready, and Bluetooth phone connectivity. This automobile is sure to turn heads wherever you go!","SUV","24490 USD","24490 USD","Wood River car dealers; SUVs for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1G1FB3DX2N0105197","2137246087","2022 Chevrolet Camaro LT","https://www.schmittchevrolet.com/VehicleDetails/1G1FB3DX2N0105197","","At your Wood River dealership","This 2022 Chevrolet Camaro 1LT is a reliable and luxurious vehicle that has been meticulously maintained. With a 2.0 liter 4 cylinder engine and turbocharged powertrain, this car has the power to get you where you need to go. It has a satin steel metallic exterior and jet black interior, giving it a sleek and sophisticated look. It has been awarded a 5 out of 5 star crash test rating, ensuring that you can drive with confidence. This car is the perfect combination of style and performance - perfect for any driver!","Convertible","0 USD","0 USD","Wood River car dealers; Convertibles for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1FMCU9GN1PUA35068","2137246088","2023 Ford Escape Active","https://www.schmittchevrolet.com/VehicleDetails/1FMCU9GN1PUA35068","https://cdn.getauto.com/photos/3/156863/1c/1FMCU9GN1PUA35068-1c.jpg","At your Wood River dealership","This vehicle is a 2023 Ford Escape Active SUV all wheel drive with 8,816 miles. It is equipped with a 1.5 liter 3 cylinder engine and turbocharged powertrain, providing a low mileage of 8,816 miles. The vehicle has an oxford white exterior and a space gray interior, with a crash test rating of 5 out of 5 stars. It also features touch screen display, Bluetooth audio connection, blind spot sensor, hill start assist, on demand four wheel drive, Bluetooth phone connectivity, and more. This car is truly a modern marvel that offers the latest in automotive technology.","SUV","28390 USD","28390 USD","Wood River car dealers; SUVs for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"KL77LHE23RC216092","2137253686","2024 Chevrolet Trax LT","https://www.schmittchevrolet.com/VehicleDetails/KL77LHE23RC216092","https://cdn.getauto.com/photos/3/156863/1c/KL77LHE23RC216092-1c.jpg","At your Wood River dealership","The Chevrolet Trax LT is a 2024 model car that is sure to turn heads. Boasting a powerful 1.2 liter 3 cylinder engine with turbocharging, this vehicle offers a FWD drivetrain and a sleek crimson metallic exterior with a jet black with yellow accents interior. With its advanced technology and safety features, this car is sure to be a reliable mode of transportation for years to come.","Wagon","24785 USD","24785 USD","Wood River car dealers; Wagons for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1G1YY32G245101940","2137253687","2004 Chevrolet Corvette Base","https://www.schmittchevrolet.com/VehicleDetails/1G1YY32G245101940","https://cdn.getauto.com/photos/3/156863/1c/1G1YY32G245101940-1c.jpg","At your Wood River dealership","This 2004 Chevrolet Corvette Base is a reliable and stylish ride that has been meticulously maintained. With 5.7 liter 8 cylinder engine and fuel injection, this vehicle has power and efficiency, and can reach a maximum speed of 130 mph. It has a magnetic red metallic exterior and a black interior, giving it a sleek and sophisticated look. This car has been driven 48,551 miles and is ready for its next owner to enjoy its power and style.","Convertible","22990 USD","22990 USD","Wood River car dealers; Convertibles for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1GNALBEK8FZ110808","2137255883","2015 Chevrolet Equinox LT","https://www.schmittchevrolet.com/VehicleDetails/1GNALBEK8FZ110808","","At your Wood River dealership","This 2015 Chevrolet Equinox LT 1LT is a reliable and efficient motorcar that has been driven 150,158 miles. It features a 2.4 liter 4 cylinder engine with fuel injection and a crystal red tintcoat exterior. Inside, the vehicle has an attractive jet black interior with hill start assist for added safety and convenience. This vehicle has been awarded a 4 out of 5 star crash test rating, making it an excellent choice for those looking for a reliable and efficient motorcar.","SUV","0 USD","0 USD","Wood River car dealers; SUVs for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1GTG6DEN4K1205780","2137255884","2019 GMC Canyon SLT","https://www.schmittchevrolet.com/VehicleDetails/1GTG6DEN4K1205780","https://cdn.getauto.com/photos/3/156863/1c/1GTG6DEN4K1205780-1c.jpg","At your Wood River dealership","This 2019 GMC Crew Cab 4x4 Canyon SLT is a powerful and reliable vehicle. With a 3.6 liter 6 cylinder engine and fuel injection, it has a smooth and smokey quartz metallic exterior that is sure to turn heads. It has 92,598 miles on it and comes with a crash test rating of 4 out of 5 stars. It also features a touch screen display, Bluetooth audio connection, hill start assist, part time with on demand four wheel drive, Apple Carplay ready, Bluetooth phone connectivity, and leather-trimmed seats for added comfort. This car is sure to turn heads wherever it goes!","Pickup","27990 USD","27990 USD","Wood River car dealers; Pickups for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1G6AN1RY7H0193640","2137255885","2017 Cadillac ATS-V Base","https://www.schmittchevrolet.com/VehicleDetails/1G6AN1RY7H0193640","https://cdn.getauto.com/photos/3/156863/1c/1G6AN1RY7H0193640-1c.jpg","At your Wood River dealership","This 2017 Cadillac ATS-V Coupe is a high-performance vehicle that is sure to turn heads. Boasting a 3.6 liter 6 cylinder engine with twin turbochargers, this car has low mileage of 58,644 miles and is RWD for optimal handling. The vehicle's phantom gray metallic exterior is accented by a light platinum w/jet black seatbacks interior, making it both stylish and luxurious. It also comes equipped with a touch screen display, Bluetooth audio connection, center console with leather trim, Apple Carplay ready, Bluetooth phone connectivity, and leather seats for added comfort. This car is sure to turn heads wherever it goes!","Coupe","38790 USD","38790 USD","Wood River car dealers; Coupes for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1GCJTDFE0C8114527","2137255886","2012 Chevrolet Colorado LT","https://www.schmittchevrolet.com/VehicleDetails/1GCJTDFE0C8114527","","At your Wood River dealership","This vehicle is a 2012 Chevrolet Colorado Extended Cab Pickup 4x4, with a 3.7 liter 5 cylinder engine, sequential port fuel injection, and part time four wheel drive. It has driven 120,998 miles and is in excellent condition. The exterior is black and the interior is an ebony color, making it both stylish and comfortable. This car has the power to get you where you need to go, and the safety features to keep you there. It has a 4x4 drivetrain and is equipped with part time four wheel drive for added control and maneuverability. This car is sure to turn heads wherever it goes!","Pickup","0 USD","0 USD","Wood River car dealers; Pickups for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1C4NJPBA4FD199251","2137262852","2015 Jeep Patriot Altitude","https://www.schmittchevrolet.com/VehicleDetails/1C4NJPBA4FD199251","","At your Wood River dealership","This vehicle is a 2015 Jeep Patriot Altitude, with a 2.0 liter 4 cylinder engine and sequential port fuel injection. It has driven 91,432 miles and is equipped with a black clearcoat exterior and a dark slate gray interior. This automobile is a reliable and efficient choice for anyone looking for a reliable and efficient vehicle. It is sure to turn heads wherever it goes!","SUV","0 USD","0 USD","Wood River car dealers; SUVs for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"KL7CJNSM8NB538803","2137262853","2022 Chevrolet Trax LS","https://www.schmittchevrolet.com/VehicleDetails/KL7CJNSM8NB538803","https://cdn.getauto.com/photos/3/156863/1c/KL7CJNSM8NB538803-1c.jpg","At your Wood River dealership","This 2022 Chevrolet Trax LS is a certified pre-owned vehicle with only 22,468 miles on it. It has an all wheel drive system and a 1.4 liter 4 cylinder engine with sequential port fuel injection, making it an efficient and powerful vehicle. The summit white exterior and black interior give it a sleek look, while the 5 out of 5 star crash test rating ensures safety. Features such as touch screen display, Bluetooth audio connection, hill start assist, on demand four wheel drive, Apple Carplay ready, and Bluetooth phone connectivity make this car an ideal choice for any driver.","Wagon","20490 USD","20490 USD","Wood River car dealers; Wagons for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
